group,system,display_label,time_ps,OPA_disp_norm_A,source_workbook,source_sheet
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.7,3.833048503814223,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.8,4.238715947386497,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.9,4.006898155015743,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.0,3.760171784229158,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.1,3.994538661302975,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.2,3.342996106531209,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.3,2.877098519780924,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.4,2.564960947220676,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.5,3.06809554238162,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.6,3.229631951863145,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.7,3.649588771186782,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.8,3.951792606691161,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,7.9,4.492507855843249,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.0,4.277696310121578,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.1,3.875743906197507,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.2,3.812507361718932,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.3,4.209118072479914,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.4,4.839490224227826,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.5,4.866905788379102,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.6,5.190761480455908,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.7,5.168494652514478,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.8,5.361712760643148,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,8.9,4.642019055190355,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.0,4.577388260445638,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.1,4.112600898201769,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.2,4.106500458590382,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.3,4.561755278838329,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.4,4.469607209624419,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.5,4.18683279289463,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.6,4.09584103282073,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.7,4.12907280969554,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.8,4.460236090939525,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,9.9,4.599358521299528,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,10.0,4.356893083234796,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_10_n-heptane_90,acetone 10% / n-heptane 90%,0.0,0.0,group1.xlsx,acetone_10_n-heptane_90
group1,acetone_10_n-heptane_90,acetone 10% / n-heptane 90%,0.1,0.8010237453083835,group1.xlsx,acetone_10_n-heptane_90
group1,acetone_10_n-heptane_90,acetone 10% / n-heptane 90%,0.2,0.7998610361851347,group1.xlsx,acetone_10_n-heptane_90
